Speed,Steering,HR,Hour,Minute,Second,Millisecond,Flag
72,0,90,0,3,6,0,
72,0,90,0,3,6,100,
72,0,90,0,3,6,200,
72,0,90,0,3,6,300,
72,0,90,0,3,6,400,
72,0,90,0,3,6,500,
72,0,90,0,3,6,600,
72,0,90,0,3,6,700,
72,0,90,0,3,6,800,
72,0,90,0,3,6,900,
72,0,90,0,3,7,0,
72,0,90,0,3,7,100,
72,0,90,0,3,7,200,
72,0,90,0,3,7,300,
72,0,90,0,3,7,400,
72,0,90,0,3,7,500,
72,0,90,0,3,7,600,
72,0,90,0,3,7,700,
72,0,90,0,3,7,800,
72,0,90,0,3,7,900,
72,0,90,0,3,8,0,
72,0,90,0,3,8,100,
72,0,90,0,3,8,200,
72,0,90,0,3,8,300,
72,0,90,0,3,8,400,
72,0,90,0,3,8,500,
72,0,90,0,3,8,600,
72,0,90,0,3,8,700,
72,0,90,0,3,8,800,
72,0,90,0,3,8,900,
72,0,90,0,3,9,0,
72,0,90,0,3,9,100,
72,0,90,0,3,9,200,
72,0,90,0,3,9,300,
72,0,90,0,3,9,400,
72,0,90,0,3,9,500,
72,0,90,0,3,9,600,
72,0,90,0,3,9,700,
72,0,90,0,3,9,800,
72,0,90,0,3,9,900,
72,0,90,0,3,10,0,
72,0,90,0,3,10,100,
72,0,90,0,3,10,200,
72,0,90,0,3,10,300,
72,0,90,0,3,10,400,
72,0,90,0,3,10,500,
72,0,90,0,3,10,600,
72,0,90,0,3,10,700,
72,0,90,0,3,10,800,
72,0,90,0,3,10,900,
72,0,90,0,3,11,0,
72,0,90,0,3,11,100,
72,0,90,0,3,11,200,
72,0,90,0,3,11,300,
72,0,90,0,3,11,400,
72,0,90,0,3,11,500,
72,0,90,0,3,11,600,
72,0,90,0,3,11,700,
72,0,90,0,3,11,800,
72,0,90,0,3,11,900,
72,0,90,0,3,12,0,
72,0,90,0,3,12,100,
72,0,90,0,3,12,200,
72,0,90,0,3,12,300,
72,0,90,0,3,12,400,
72,0,90,0,3,12,500,
65,0,90,0,3,12,600,
62,0,90,0,3,12,700,
60,0,90,0,3,12,800,
57,0,90,0,3,12,900,
55,0,90,0,3,13,0,
52,0,90,0,3,13,100,
52,0,90,0,3,13,200,
52,0,90,0,3,13,300,
52,0,90,0,3,13,400,
52,0,90,0,3,13,500,
52,0,90,0,3,13,600,
52,0,90,0,3,13,700,
52,0,90,0,3,13,800,
52,0,90,0,3,13,900,
52,0,90,0,3,14,0,
52,0,90,0,3,14,100,
52,0,90,0,3,14,200,
52,0,90,0,3,14,300,
52,0,90,0,3,14,400,
52,0,90,0,3,14,500,
52,0,90,0,3,14,600,
52,0,90,0,3,14,700,
52,0,90,0,3,14,800,
52,0,90,0,3,14,900,
52,0,90,0,3,15,0,
52,0,90,0,3,15,100,
52,0,90,0,3,15,200,
52,0,90,0,3,15,300,
52,0,90,0,3,15,400,
52,0,90,0,3,15,500,
52,0,90,0,3,15,600,
52,0,90,0,3,15,700,
52,0,90,0,3,15,800,
52,0,90,0,3,15,900,
52,0,90,0,3,16,0,
52,0,90,0,3,16,100,
52,0,90,0,3,16,200,
52,0,90,0,3,16,300,
52,0,90,0,3,16,400,
52,0,90,0,3,16,500,
52,0,90,0,3,16,600,
52,0,90,0,3,16,700,
52,0,90,0,3,16,800,
52,0,90,0,3,16,900,
52,0,90,0,3,17,0,
52,0,90,0,3,17,100,
52,0,90,0,3,17,200,
52,0,90,0,3,17,300,
52,0,90,0,3,17,400,
52,0,90,0,3,17,500,
52,0,90,0,3,17,600,
52,0,90,0,3,17,700,
52,0,90,0,3,17,800,
52,0,90,0,3,17,900,
52,0,90,0,3,18,0,
52,0,90,0,3,18,100,
52,0,90,0,3,18,200,
52,0,90,0,3,18,300,
52,0,90,0,3,18,400,
52,0,90,0,3,18,500,
52,0,90,0,3,18,600,
52,0,90,0,3,18,700,
52,0,90,0,3,18,800,
52,0,90,0,3,18,900,
52,0,90,0,3,19,0,
52,0,90,0,3,19,100,
52,0,90,0,3,19,200,
52,0,90,0,3,19,300,
52,0,90,0,3,19,400,
52,0,90,0,3,19,500,
52,0,90,0,3,19,600,
52,0,90,0,3,19,700,
52,0,90,0,3,19,800,
52,0,90,0,3,19,900,
52,0,90,0,3,20,0,
52,0,90,0,3,20,100,
52,0,90,0,3,20,200,
52,0,90,0,3,20,300,
52,0,90,0,3,20,400,
52,0,90,0,3,20,500,
52,0,90,0,3,20,600,
52,0,90,0,3,20,700,
52,0,90,0,3,20,800,
52,0,90,0,3,20,900,
52,0,90,0,3,21,0,
52,0,90,0,3,21,100,
52,0,90,0,3,21,200,
52,0,90,0,3,21,300,
52,0,90,0,3,21,400,
52,0,90,0,3,21,500,
52,0,90,0,3,21,600,
52,0,90,0,3,21,700,
52,0,90,0,3,21,800,
52,0,90,0,3,21,900,
52,0,90,0,3,22,0,
52,0,90,0,3,22,100,
52,0,90,0,3,22,200,
52,0,90,0,3,22,300,
52,0,90,0,3,22,400,
52,0,90,0,3,22,500,
52,0,90,0,3,22,600,
52,0,90,0,3,22,700,
52,0,90,0,3,22,800,
52,0,90,0,3,22,900,
52,0,90,0,3,23,0,
52,0,90,0,3,23,100,
52,0,90,0,3,23,200,
52,0,90,0,3,23,300,
52,0,90,0,3,23,400,
52,0,90,0,3,23,500,
52,0,90,0,3,23,600,
52,0,90,0,3,23,700,
52,0,90,0,3,23,800,
52,0,90,0,3,23,900,
52,0,90,0,3,24,0,
52,0,90,0,3,24,100,
52,0,90,0,3,24,200,
52,0,90,0,3,24,300,
52,0,90,0,3,24,400,
52,0,90,0,3,24,500,
52,0,90,0,3,24,600,
52,0,90,0,3,24,700,
52,0,90,0,3,24,800,
52,0,90,0,3,24,900,
52,0,90,0,3,25,0,
52,0,90,0,3,25,100,
52,0,90,0,3,25,200,
52,0,90,0,3,25,300,
52,0,90,0,3,25,400,
52,0,90,0,3,25,500,
52,0,90,0,3,25,600,
52,0,90,0,3,25,700,
52,0,90,0,3,25,800,
52,0,90,0,3,25,900,
52,0,90,0,3,26,0,
52,0,90,0,3,26,100,
52,0,90,0,3,26,200,
52,0,90,0,3,26,300,
52,0,90,0,3,26,400,
52,0,90,0,3,26,500,
52,0,90,0,3,26,600,
52,0,90,0,3,26,700,
52,0,90,0,3,26,800,
52,0,90,0,3,26,900,
52,0,90,0,3,27,0,
52,0,90,0,3,27,100,
52,0,90,0,3,27,200,
52,0,90,0,3,27,300,
52,0,90,0,3,27,400,
52,0,90,0,3,27,500,
52,0,90,0,3,27,600,
52,0,90,0,3,27,700,
52,0,90,0,3,27,800,
52,0,90,0,3,27,900,
52,0,90,0,3,28,0,
52,0,90,0,3,28,100,
52,0,90,0,3,28,200,
52,0,90,0,3,28,300,
52,0,90,0,3,28,400,
52,0,90,0,3,28,500,
52,0,90,0,3,28,600,
52,0,90,0,3,28,700,
52,0,90,0,3,28,800,
52,0,90,0,3,28,900,
52,0,90,0,3,29,0,
52,0,90,0,3,29,100,
52,0,90,0,3,29,200,
52,0,90,0,3,29,300,
52,0,90,0,3,29,400,
52,0,90,0,3,29,500,
52,0,90,0,3,29,600,
52,0,90,0,3,29,700,
52,0,90,0,3,29,800,
52,0,90,0,3,29,900,
52,0,90,0,3,30,0,
52,0,90,0,3,30,100,
52,0,90,0,3,30,200,
52,0,90,0,3,30,300,
52,0,90,0,3,30,400,
52,0,90,0,3,30,500,
52,0,90,0,3,30,600,
52,0,90,0,3,30,700,
52,0,90,0,3,30,800,
52,0,90,0,3,30,900,
52,0,90,0,3,31,0,
52,0,90,0,3,31,100,
52,0,90,0,3,31,200,
52,0,90,0,3,31,300,
52,0,90,0,3,31,400,
52,0,90,0,3,31,500,
52,0,90,0,3,31,600,
52,0,90,0,3,31,700,
52,0,90,0,3,31,800,
52,0,90,0,3,31,900,
52,0,90,0,3,32,0,
52,0,90,0,3,32,100,
52,0,90,0,3,32,200,
52,0,90,0,3,32,300,
52,0,90,0,3,32,400,
52,0,90,0,3,32,500,
52,0,90,0,3,32,600,
52,0,90,0,3,32,700,
52,0,90,0,3,32,800,
52,0,90,0,3,32,900,
52,0,90,0,3,33,0,
52,0,90,0,3,33,100,
52,0,90,0,3,33,200,
52,0,90,0,3,33,300,
52,0,90,0,3,33,400,
52,0,90,0,3,33,500,
52,0,90,0,3,33,600,
52,0,90,0,3,33,700,
52,0,90,0,3,33,800,
52,0,90,0,3,33,900,
52,0,90,0,3,34,0,
52,0,90,0,3,34,100,
52,0,90,0,3,34,200,
52,0,90,0,3,34,300,
52,0,90,0,3,34,400,
52,0,90,0,3,34,500,
52,0,90,0,3,34,600,
52,0,90,0,3,34,700,
52,0,90,0,3,34,800,
52,0,90,0,3,34,900,
52,0,90,0,3,35,0,
52,0,90,0,3,35,100,
52,0,90,0,3,35,200,
52,0,90,0,3,35,300,
52,0,90,0,3,35,400,
52,0,90,0,3,35,500,
52,0,90,0,3,35,600,
52,0,90,0,3,35,700,
52,0,90,0,3,35,800,
52,0,90,0,3,35,900,
52,0,90,0,3,36,0,
52,0,90,0,3,36,100,
52,0,90,0,3,36,200,
52,0,90,0,3,36,300,
52,0,90,0,3,36,400,
52,0,90,0,3,36,500,
52,0,90,0,3,36,600,
52,0,90,0,3,36,700,
52,0,90,0,3,36,800,
52,0,90,0,3,36,900,
52,0,90,0,3,37,0,
52,0,90,0,3,37,100,
52,0,90,0,3,37,200,
52,0,90,0,3,37,300,
52,0,90,0,3,37,400,
52,0,90,0,3,37,500,
52,0,90,0,3,37,600,
52,0,90,0,3,37,700,
52,0,90,0,3,37,800,
52,0,90,0,3,37,900,
52,0,90,0,3,38,0,
52,0,90,0,3,38,100,
52,0,90,0,3,38,200,
52,0,90,0,3,38,300,
52,0,90,0,3,38,400,
52,0,90,0,3,38,500,
52,0,90,0,3,38,600,
52,0,90,0,3,38,700,
52,0,90,0,3,38,800,
52,0,90,0,3,38,900,
52,0,90,0,3,39,0,
52,0,90,0,3,39,100,
52,0,90,0,3,39,200,
52,0,90,0,3,39,300,
52,0,90,0,3,39,400,
52,0,90,0,3,39,500,
52,0,90,0,3,39,600,
52,0,90,0,3,39,700,
52,0,90,0,3,39,800,
52,0,90,0,3,39,900,
52,1,90,0,3,40,0,
52,2,90,0,3,40,100,
52,3,90,0,3,40,200,
52,4,90,0,3,40,300,
52,5,90,0,3,40,400,
52,6,90,0,3,40,500,
52,7,90,0,3,40,600,
52,8,90,0,3,40,700,
52,9,90,0,3,40,800,
52,10,90,0,3,40,900,
52,11,90,0,3,41,0,
52,12,90,0,3,41,100,
52,13,90,0,3,41,200,
52,14,90,0,3,41,300,
52,15,90,0,3,41,400,
52,16,90,0,3,41,500,
52,17,90,0,3,41,600,
52,18,90,0,3,41,700,
52,19,90,0,3,41,800,
52,20,90,0,3,41,900,
52,21,90,0,3,42,0,
52,22,90,0,3,42,100,
52,23,90,0,3,42,200,
52,24,90,0,3,42,300,
52,25,90,0,3,42,400,
52,26,90,0,3,42,500,
52,27,90,0,3,42,600,
52,28,90,0,3,42,700,
52,29,90,0,3,42,800,
52,30,90,0,3,42,900,
52,29,90,0,3,43,0,
52,28,90,0,3,43,100,
52,27,90,0,3,43,200,
52,26,90,0,3,43,300,
52,25,90,0,3,43,400,
52,24,90,0,3,43,500,
52,23,90,0,3,43,600,
52,22,90,0,3,43,700,
52,21,90,0,3,43,800,
52,20,90,0,3,43,900,
52,19,90,0,3,44,0,
52,18,90,0,3,44,100,
52,17,90,0,3,44,200,
52,16,90,0,3,44,300,
52,15,90,0,3,44,400,
52,14,90,0,3,44,500,
52,13,90,0,3,44,600,
52,12,90,0,3,44,700,
52,11,90,0,3,44,800,
52,10,90,0,3,44,900,
52,9,90,0,3,45,0,
52,8,90,0,3,45,100,
52,7,90,0,3,45,200,
52,6,90,0,3,45,300,
52,5,90,0,3,45,400,
52,4,90,0,3,45,500,
52,3,90,0,3,45,600,
52,2,90,0,3,45,700,
52,1,90,0,3,45,800,
52,0,90,0,3,45,900,
52,0,90,0,3,46,0,
52,0,90,0,3,46,100,
52,0,90,0,3,46,200,
52,0,90,0,3,46,300,
52,0,90,0,3,46,400,
52,0,90,0,3,46,500,
52,0,90,0,3,46,600,
52,0,90,0,3,46,700,
52,0,90,0,3,46,800,
52,0,90,0,3,46,900,
52,0,90,0,3,47,0,
52,0,90,0,3,47,100,
52,0,90,0,3,47,200,
52,0,90,0,3,47,300,
52,0,90,0,3,47,400,
52,0,90,0,3,47,500,
52,0,90,0,3,47,600,
52,0,90,0,3,47,700,
52,0,90,0,3,47,800,
52,0,90,0,3,47,900,
52,0,90,0,3,48,0,
52,0,90,0,3,48,100,
52,0,90,0,3,48,200,
52,0,90,0,3,48,300,
52,0,90,0,3,48,400,
52,0,90,0,3,48,500,
52,0,90,0,3,48,600,
52,0,90,0,3,48,700,
52,0,90,0,3,48,800,
52,0,90,0,3,48,900,
52,0,90,0,3,49,0,
52,0,90,0,3,49,100,
52,0,90,0,3,49,200,
52,0,90,0,3,49,300,
52,0,90,0,3,49,400,
52,0,90,0,3,49,500,
52,0,90,0,3,49,600,
52,0,90,0,3,49,700,
52,0,90,0,3,49,800,
52,0,90,0,3,49,900,
52,0,90,0,3,50,0,
52,0,90,0,3,50,100,
52,0,90,0,3,50,200,
52,0,90,0,3,50,300,
52,0,90,0,3,50,400,
52,0,90,0,3,50,500,
52,0,90,0,3,50,600,
52,0,90,0,3,50,700,
52,0,90,0,3,50,800,
52,0,90,0,3,50,900,
52,0,90,0,3,51,0,
52,0,90,0,3,51,100,
52,0,90,0,3,51,200,
52,0,90,0,3,51,300,
52,0,90,0,3,51,400,
52,0,90,0,3,51,500,
52,0,90,0,3,51,600,
52,0,90,0,3,51,700,
52,0,90,0,3,51,800,
52,0,90,0,3,51,900,
52,0,90,0,3,52,0,
52,0,90,0,3,52,100,
52,0,90,0,3,52,200,
52,0,90,0,3,52,300,
52,0,90,0,3,52,400,
52,0,90,0,3,52,500,
52,0,90,0,3,52,600,
52,0,90,0,3,52,700,
52,0,90,0,3,52,800,
52,0,90,0,3,52,900,
52,0,90,0,3,53,0,
52,0,90,0,3,53,100,
52,0,90,0,3,53,200,
52,0,90,0,3,53,300,
52,0,90,0,3,53,400,
52,0,90,0,3,53,500,
52,0,90,0,3,53,600,
52,0,90,0,3,53,700,
52,0,90,0,3,53,800,
52,0,90,0,3,53,900,
52,0,90,0,3,54,0,
52,0,90,0,3,54,100,
52,0,90,0,3,54,200,
52,0,90,0,3,54,300,
52,0,90,0,3,54,400,
52,0,90,0,3,54,500,
52,0,90,0,3,54,600,
52,0,90,0,3,54,700,
52,0,90,0,3,54,800,
52,0,90,0,3,54,900,
52,0,90,0,3,55,0,
52,0,90,0,3,55,100,
52,0,90,0,3,55,200,
52,0,90,0,3,55,300,
52,0,90,0,3,55,400,
52,0,90,0,3,55,500,
52,0,90,0,3,55,600,
52,0,90,0,3,55,700,
52,0,90,0,3,55,800,
52,0,90,0,3,55,900,
52,0,90,0,3,56,0,
52,0,90,0,3,56,100,
52,0,90,0,3,56,200,
52,0,90,0,3,56,300,
52,0,90,0,3,56,400,
52,0,90,0,3,56,500,
52,0,90,0,3,56,600,
52,0,90,0,3,56,700,
52,0,90,0,3,56,800,
52,0,90,0,3,56,900,
52,0,90,0,3,57,0,
52,0,90,0,3,57,100,
52,0,90,0,3,57,200,
52,0,90,0,3,57,300,
52,0,90,0,3,57,400,
52,0,90,0,3,57,500,
52,0,90,0,3,57,600,
52,0,90,0,3,57,700,
52,0,90,0,3,57,800,
52,0,90,0,3,57,900,
52,0,90,0,3,58,0,
52,0,90,0,3,58,100,
52,0,90,0,3,58,200,
52,0,90,0,3,58,300,
52,0,90,0,3,58,400,
52,0,90,0,3,58,500,
52,0,90,0,3,58,600,
52,0,90,0,3,58,700,
52,0,90,0,3,58,800,
52,0,90,0,3,58,900,
52,0,90,0,3,59,0,
52,0,90,0,3,59,100,
52,0,90,0,3,59,200,
52,0,90,0,3,59,300,
52,0,90,0,3,59,400,
52,0,90,0,3,59,500,
52,0,90,0,3,59,600,
52,0,90,0,3,59,700,
52,0,90,0,3,59,800,
52,0,90,0,3,59,900,
52,0,90,0,4,0,0,
52,0,90,0,4,0,100,
52,0,90,0,4,0,200,
52,0,90,0,4,0,300,
52,0,90,0,4,0,400,
52,0,90,0,4,0,500,
52,0,90,0,4,0,600,
52,0,90,0,4,0,700,
52,0,90,0,4,0,800,
52,0,90,0,4,0,900,
52,0,90,0,4,1,0,
52,0,90,0,4,1,100,
52,0,90,0,4,1,200,
52,0,90,0,4,1,300,
52,0,90,0,4,1,400,
52,0,90,0,4,1,500,
52,0,90,0,4,1,600,
52,0,90,0,4,1,700,
52,0,90,0,4,1,800,
52,0,90,0,4,1,900,
52,0,90,0,4,2,0,
52,0,90,0,4,2,100,
52,0,90,0,4,2,200,
52,0,90,0,4,2,300,
52,0,90,0,4,2,400,
52,0,90,0,4,2,500,
52,0,90,0,4,2,600,
52,0,90,0,4,2,700,
52,0,90,0,4,2,800,
52,0,90,0,4,2,900,
52,0,90,0,4,3,0,
52,0,90,0,4,3,100,
52,0,90,0,4,3,200,
52,0,90,0,4,3,300,
52,0,90,0,4,3,400,
52,0,90,0,4,3,500,
52,0,90,0,4,3,600,
52,0,90,0,4,3,700,
52,0,90,0,4,3,800,
52,0,90,0,4,3,900,
52,0,90,0,4,4,0,
52,0,90,0,4,4,100,
52,0,90,0,4,4,200,
52,0,90,0,4,4,300,
52,0,90,0,4,4,400,
52,0,90,0,4,4,500,
52,0,90,0,4,4,600,
52,0,90,0,4,4,700,
52,0,90,0,4,4,800,
52,0,90,0,4,4,900,
52,0,90,0,4,5,0,
52,0,90,0,4,5,100,
52,0,90,0,4,5,200,
52,0,90,0,4,5,300,
52,0,90,0,4,5,400,
52,0,90,0,4,5,500,
52,0,90,0,4,5,600,
52,0,90,0,4,5,700,
52,0,90,0,4,5,800,
52,0,90,0,4,5,900,
52,0,90,0,4,6,0,
52,0,90,0,4,6,100,
52,0,90,0,4,6,200,
52,0,90,0,4,6,300,
52,0,90,0,4,6,400,
52,0,90,0,4,6,500,
52,0,90,0,4,6,600,
52,0,90,0,4,6,700,
52,0,90,0,4,6,800,
52,0,90,0,4,6,900,
52,0,90,0,4,7,0,
52,0,90,0,4,7,100,
52,0,90,0,4,7,200,
52,0,90,0,4,7,300,
52,0,90,0,4,7,400,
52,0,90,0,4,7,500,
52,0,90,0,4,7,600,
52,0,90,0,4,7,700,
52,0,90,0,4,7,800,
52,0,90,0,4,7,900,
52,0,90,0,4,8,0,
52,0,90,0,4,8,100,
52,0,90,0,4,8,200,
52,0,90,0,4,8,300,
52,0,90,0,4,8,400,
52,0,90,0,4,8,500,
52,0,90,0,4,8,600,
52,0,90,0,4,8,700,
52,0,90,0,4,8,800,
52,0,90,0,4,8,900,
52,0,90,0,4,9,0,
52,0,90,0,4,9,100,
52,0,90,0,4,9,200,
52,0,90,0,4,9,300,
52,0,90,0,4,9,400,
52,0,90,0,4,9,500,
52,0,90,0,4,9,600,
52,0,90,0,4,9,700,
52,0,90,0,4,9,800,
52,0,90,0,4,9,900,
52,0,90,0,4,10,0,
52,0,90,0,4,10,100,
52,0,90,0,4,10,200,
52,0,90,0,4,10,300,
52,0,90,0,4,10,400,
52,0,90,0,4,10,500,
52,0,90,0,4,10,600,
52,0,90,0,4,10,700,
52,0,90,0,4,10,800,
52,0,90,0,4,10,900,
52,0,90,0,4,11,0,
52,0,90,0,4,11,100,
52,0,90,0,4,11,200,
52,0,90,0,4,11,300,
52,0,90,0,4,11,400,
52,0,90,0,4,11,500,
52,0,90,0,4,11,600,
52,0,90,0,4,11,700,
52,0,90,0,4,11,800,
52,0,90,0,4,11,900,
52,0,90,0,4,12,0,
52,0,90,0,4,12,100,
52,0,90,0,4,12,200,
52,0,90,0,4,12,300,
52,0,90,0,4,12,400,
52,0,90,0,4,12,500,
52,0,90,0,4,12,600,
52,0,90,0,4,12,700,
52,0,90,0,4,12,800,
52,0,90,0,4,12,900,
52,0,90,0,4,13,0,
52,0,90,0,4,13,100,
52,0,90,0,4,13,200,
52,0,90,0,4,13,300,
52,0,90,0,4,13,400,
52,0,90,0,4,13,500,
52,0,90,0,4,13,600,
52,0,90,0,4,13,700,
52,0,90,0,4,13,800,
52,0,90,0,4,13,900,
52,0,90,0,4,14,0,
52,0,90,0,4,14,100,
52,0,90,0,4,14,200,
52,0,90,0,4,14,300,
52,0,90,0,4,14,400,
52,0,90,0,4,14,500,
52,0,90,0,4,14,600,
52,0,90,0,4,14,700,
52,0,90,0,4,14,800,
52,0,90,0,4,14,900,
52,0,90,0,4,15,0,
52,0,90,0,4,15,100,
52,0,90,0,4,15,200,
52,0,90,0,4,15,300,
52,0,90,0,4,15,400,
52,0,90,0,4,15,500,
52,0,90,0,4,15,600,
52,0,90,0,4,15,700,
52,0,90,0,4,15,800,
52,0,90,0,4,15,900,
52,0,90,0,4,16,0,
52,0,90,0,4,16,100,
52,0,90,0,4,16,200,
52,0,90,0,4,16,300,
52,0,90,0,4,16,400,
52,0,90,0,4,16,500,
52,0,90,0,4,16,600,
52,0,90,0,4,16,700,
52,0,90,0,4,16,800,
52,0,90,0,4,16,900,
52,0,90,0,4,17,0,
52,0,90,0,4,17,100,
52,0,90,0,4,17,200,
52,0,90,0,4,17,300,
52,0,90,0,4,17,400,
52,0,90,0,4,17,500,
52,0,90,0,4,17,600,
52,0,90,0,4,17,700,
52,0,90,0,4,17,800,
52,0,90,0,4,17,900,
52,0,90,0,4,18,0,
52,0,90,0,4,18,100,
52,0,90,0,4,18,200,
52,0,90,0,4,18,300,
52,0,90,0,4,18,400,
52,0,90,0,4,18,500,
52,0,90,0,4,18,600,
52,0,90,0,4,18,700,
52,0,90,0,4,18,800,
52,0,90,0,4,18,900,
52,0,90,0,4,19,0,
52,0,90,0,4,19,100,
52,0,90,0,4,19,200,
52,0,90,0,4,19,300,
52,0,90,0,4,19,400,
52,0,90,0,4,19,500,
52,0,90,0,4,19,600,
52,0,90,0,4,19,700,
52,0,90,0,4,19,800,
52,0,90,0,4,19,900,
52,0,90,0,4,20,0,
52,0,90,0,4,20,100,
52,0,90,0,4,20,200,
52,0,90,0,4,20,300,
52,0,90,0,4,20,400,
52,0,90,0,4,20,500,
52,0,90,0,4,20,600,
52,0,90,0,4,20,700,
52,0,90,0,4,20,800,
52,0,90,0,4,20,900,
52,0,90,0,4,21,0,
52,0,90,0,4,21,100,
52,0,90,0,4,21,200,
52,0,90,0,4,21,300,
52,0,90,0,4,21,400,
52,0,90,0,4,21,500,
52,0,90,0,4,21,600,
52,0,90,0,4,21,700,
52,0,90,0,4,21,800,
52,0,90,0,4,21,900,
52,0,90,0,4,22,0,
52,0,90,0,4,22,100,
52,0,90,0,4,22,200,
52,0,90,0,4,22,300,
52,0,90,0,4,22,400,
52,0,90,0,4,22,500,
52,0,90,0,4,22,600,
52,0,90,0,4,22,700,
52,0,90,0,4,22,800,
52,0,90,0,4,22,900,
52,0,90,0,4,23,0,
52,0,90,0,4,23,100,
52,0,90,0,4,23,200,
52,0,90,0,4,23,300,
52,0,90,0,4,23,400,
52,0,90,0,4,23,500,
52,0,90,0,4,23,600,
52,0,90,0,4,23,700,
52,0,90,0,4,23,800,
52,0,90,0,4,23,900,
52,0,90,0,4,24,0,
52,0,90,0,4,24,100,
52,0,90,0,4,24,200,
52,0,90,0,4,24,300,
52,0,90,0,4,24,400,
52,0,90,0,4,24,500,
52,0,90,0,4,24,600,
52,0,90,0,4,24,700,
52,0,90,0,4,24,800,
52,0,90,0,4,24,900,
52,0,90,0,4,25,0,
52,0,90,0,4,25,100,
52,0,90,0,4,25,200,
52,0,90,0,4,25,300,
52,0,90,0,4,25,400,
52,0,90,0,4,25,500,
52,0,90,0,4,25,600,
52,0,90,0,4,25,700,
52,0,90,0,4,25,800,
52,0,90,0,4,25,900,
52,0,90,0,4,26,0,
52,0,90,0,4,26,100,
52,0,90,0,4,26,200,
52,0,90,0,4,26,300,
52,0,90,0,4,26,400,
52,0,90,0,4,26,500,
52,0,90,0,4,26,600,
52,0,90,0,4,26,700,
52,0,90,0,4,26,800,
52,0,90,0,4,26,900,
52,0,90,0,4,27,0,
52,0,90,0,4,27,100,
52,0,90,0,4,27,200,
52,0,90,0,4,27,300,
52,0,90,0,4,27,400,
52,0,90,0,4,27,500,
52,0,90,0,4,27,600,
52,0,90,0,4,27,700,
52,0,90,0,4,27,800,
52,0,90,0,4,27,900,
52,0,90,0,4,28,0,
52,0,90,0,4,28,100,
52,0,90,0,4,28,200,
52,0,90,0,4,28,300,
52,0,90,0,4,28,400,
52,0,90,0,4,28,500,
52,0,90,0,4,28,600,
52,0,90,0,4,28,700,
52,0,90,0,4,28,800,
52,0,90,0,4,28,900,
52,0,90,0,4,29,0,
52,0,90,0,4,29,100,
52,0,90,0,4,29,200,
52,0,90,0,4,29,300,
52,0,90,0,4,29,400,
52,0,90,0,4,29,500,
52,0,90,0,4,29,600,
52,0,90,0,4,29,700,
52,0,90,0,4,29,800,
52,0,90,0,4,29,900,
52,0,90,0,4,30,0,
52,0,90,0,4,30,100,
52,0,90,0,4,30,200,
52,0,90,0,4,30,300,
52,0,90,0,4,30,400,
52,0,90,0,4,30,500,
52,0,90,0,4,30,600,
52,0,90,0,4,30,700,
52,0,90,0,4,30,800,
52,0,90,0,4,30,900,
52,0,90,0,4,31,0,
52,0,90,0,4,31,100,
52,0,90,0,4,31,200,
52,0,90,0,4,31,300,
52,0,90,0,4,31,400,
52,0,90,0,4,31,500,
52,0,90,0,4,31,600,
52,0,90,0,4,31,700,
52,0,90,0,4,31,800,
52,0,90,0,4,31,900,
52,0,90,0,4,32,0,
52,0,90,0,4,32,100,
52,0,90,0,4,32,200,
52,0,90,0,4,32,300,
52,0,90,0,4,32,400,
52,0,90,0,4,32,500,
52,0,90,0,4,32,600,
52,0,90,0,4,32,700,
52,0,90,0,4,32,800,
52,0,90,0,4,32,900,
52,0,90,0,4,33,0,
52,0,90,0,4,33,100,
52,0,90,0,4,33,200,
52,0,90,0,4,33,300,
52,0,90,0,4,33,400,
52,0,90,0,4,33,500,
52,0,90,0,4,33,600,
52,0,90,0,4,33,700,
52,0,90,0,4,33,800,
52,0,90,0,4,33,900,
52,0,90,0,4,34,0,
52,0,90,0,4,34,100,
52,0,90,0,4,34,200,
52,0,90,0,4,34,300,
52,0,90,0,4,34,400,
52,0,90,0,4,34,500,
52,0,90,0,4,34,600,
52,0,90,0,4,34,700,
52,0,90,0,4,34,800,
52,0,90,0,4,34,900,
52,0,90,0,4,35,0,
52,0,90,0,4,35,100,
52,0,90,0,4,35,200,
52,0,90,0,4,35,300,
52,0,90,0,4,35,400,
52,0,90,0,4,35,500,
52,0,90,0,4,35,600,
52,0,90,0,4,35,700,
52,0,90,0,4,35,800,
52,0,90,0,4,35,900,
52,0,90,0,4,36,0,
52,0,90,0,4,36,100,
52,0,90,0,4,36,200,
52,0,90,0,4,36,300,
52,0,90,0,4,36,400,
52,0,90,0,4,36,500,
52,0,90,0,4,36,600,
52,0,90,0,4,36,700,
52,0,90,0,4,36,800,
52,0,90,0,4,36,900,
52,0,90,0,4,37,0,
52,0,90,0,4,37,100,
52,0,90,0,4,37,200,
52,0,90,0,4,37,300,
52,0,90,0,4,37,400,
52,0,90,0,4,37,500,
52,0,90,0,4,37,600,
52,0,90,0,4,37,700,
52,0,90,0,4,37,800,
52,0,90,0,4,37,900,
52,0,90,0,4,38,0,
52,0,90,0,4,38,100,
52,0,90,0,4,38,200,
52,0,90,0,4,38,300,
52,0,90,0,4,38,400,
52,0,90,0,4,38,500,
52,0,90,0,4,38,600,
52,0,90,0,4,38,700,
52,0,90,0,4,38,800,
52,0,90,0,4,38,900,
52,0,90,0,4,39,0,
